"","population","racepctblack","racePctWhite","numbUrban","medIncome","NumUnderPov","NumImmig","murders","rapes","ViolentCrimesPerPop"
"1968",43184,1.28,92.1,0,40926,1772,3762,2,"28","517.46"
"1969",21605,0.6,97.87,0,34844,1400,1183,2,"0","65.03"
"1970",15512,4.93,93.96,15512,32018,1012,370,0,"4","291.41"
"1971",11157,0.29,98.87,11157,33410,470,218,0,"3","139.73"
"1972",17192,0.58,97.4,17192,31289,1393,232,0,NA,NA
"1973",84770,21.44,73.36,84770,21077,19860,6908,4,"83","1573.82"
"1974",66692,6.17,90.7,66692,41832,2339,9284,4,"12","502.05"
"1975",69330,2.43,55.56,69330,32684,10727,29810,8,"14","604.42"
"1976",43627,13.95,83.95,43627,25291,5332,1159,3,"58","499.59"
"1977",226505,7.39,70.79,226505,34801,26280,35060,33,"131","1636.75"
"1978",30625,1.85,96.23,30625,39902,1286,2721,0,"6","80.73"
"1979",31342,22.82,68.79,0,35460,2164,2135,0,"22","377.16"
"1980",11294,1.72,95.26,11294,44970,291,1030,0,"2","320.4"
"1981",17085,0.34,97.34,0,24604,1342,191,0,NA,NA
"1982",71245,13.77,78.22,71245,24123,13980,1968,2,"51","306.05"
"1983",50627,18.08,80.73,50627,22591,8474,1391,3,"50","2493.17"
"1984",10447,0.34,98.58,2433,41806,466,320,0,NA,NA
"1985",38125,4,76.72,38125,26361,6238,23028,1,"3","568.75"
"1986",75695,38.28,57.57,75695,24354,13764,2622,30,"92","2089.28"
"1987",17623,0.83,93.71,17623,38248,547,3510,0,"2","122.88"
"1988",10600,1.72,96.8,0,39690,405,444,0,"2","194.82"
"1989",10968,1.07,96.7,0,29978,943,239,0,"3","30.66"
"1990",17647,0.44,89.58,0,27022,2274,1226,3,"15","214.08"
"1991",99405,0.73,96.82,99405,27123,8205,1680,2,"103","430.31"
"1992",13532,6.19,93.34,0,20066,2133,80,0,"6","413.19"
"1993",151976,27.41,70.67,146527,35737,13329,2652,13,"61","430.93"
"1994",69496,30.19,68.13,69394,25035,8600,1036,12,"39","1271.02"
"1995",27596,6.04,82.74,0,24579,3671,1695,2,"7","483.72"
"1996",16554,2.6,95.22,16111,48125,455,1459,0,"1","96.55"
"1997",17866,15.84,78.84,0,23815,1362,378,2,"6","570.7"
"1998",15181,0.29,98.87,0,32655,914,442,0,"2","64.94"
"1999",12339,0.11,97.85,12339,42240,238,1340,0,"1","57.88"
"2000",57287,14.25,84.1,57287,23584,10560,1021,16,"51","1368.23"
"2001",10200,0.73,94.36,9332,95134,342,858,0,"1","122.95"
"2002",12828,2.7,95.64,7484,28745,969,190,0,NA,NA
"2003",20030,4.57,94.09,0,28975,1757,393,1,"24","264.2"
"2004",13325,0.25,98.73,0,31689,1022,599,1,"6","233.22"
"2005",15979,1.01,98.26,15979,33502,858,170,0,"4","591.05"
"2006",19460,50.34,49.31,0,16769,6051,74,2,"15","549.22"
"2007",12002,0.3,98.68,10321,52707,246,363,0,"0","64.3"
"2008",78118,1.11,69.63,78118,41364,8859,22752,10,"11","496.56"
"2009",12001,10.64,76.62,0,20396,2196,234,2,"17","2451.06"
"2010",30744,0.92,93.53,30744,40515,1414,2490,1,"6","194.55"
"2011",22125,15.45,83.41,22125,17631,5018,775,2,"6","1911.64"
"2012",29813,47.04,52.28,29813,24906,6266,452,1,"20","1678.68"
"2013",59682,9.75,67.31,59682,41958,3772,10275,8,"18","950.76"
"2014",13521,8.27,87.94,0,23394,1554,687,0,"0","7.6"
"2015",103907,47.33,51.21,103907,24601,17920,1388,33,"56","1308.07"
"2016",18820,0.2,98.92,14849,36247,753,3024,0,"4","331.11"
"2017",30996,14.17,84.01,30996,20841,4904,7742,3,"14","1938.43"
"2018",11219,3.44,95.17,11219,35483,539,233,0,"0","627.84"
"2019",187106,42.34,56.53,187106,26311,32778,2827,39,"87","860.21"
"2020",19974,2.98,90.88,15849,64403,526,1858,0,"0","43.5"
"2021",52931,3,90.24,52931,31171,4765,4786,1,"10","487.28"
"2022",59564,0.97,47.05,59564,31441,8246,23255,4,"30","1285.83"
"2023",33592,0.24,98.4,33592,49394,569,972,0,"2","113.19"
"2024",10014,25.66,73.09,0,16848,2228,183,1,"0","47.11"
"2025",24146,1.06,94.78,22191,44248,902,1478,0,"2","421.34"
"2026",27244,0.72,97.03,19279,35138,1436,3160,0,"1","296.26"
"2027",17864,1.29,96.46,11207,91951,448,1667,0,"2","49.63"
"2028",15644,0.07,94.75,0,33784,1062,277,0,"6","94.16"
"2029",30354,7.17,91.55,0,22894,5054,464,1,"12","878.96"
"2030",13747,0.76,81.36,13747,34827,802,2578,0,"4","480.87"
"2031",108777,3.01,54.55,108777,31271,16652,28740,15,"50","1219.94"
"2032",11114,12.24,84.18,11114,40221,866,466,0,"4","827.68"
"2033",14536,1.57,75.06,14536,36019,1117,5594,0,"0","111.83"
"2034",14213,10.71,78.21,0,46915,219,2144,1,"2","162.1"
"2035",69512,40.35,52.26,69512,17736,21647,1233,22,NA,NA
"2036",109199,21.15,50.46,109199,36605,9007,19770,10,"65","1448.54"
"2037",10511,11.97,74.43,0,21049,2275,407,1,"3","622.29"
"2038",97291,7.41,79.38,96687,38388,9128,8899,7,"60","1218.85"
"2039",16466,2.86,84.88,16203,20427,3766,594,3,"9","1509.31"
"2040",17488,0.22,96.44,0,21557,3048,439,0,"6","213.5"
"2041",20125,0.21,75.81,20125,16553,7361,3390,1,"12","534.6"
"2042",18530,1.28,97.13,16778,53492,435,950,0,"0","133.14"
"2043",13993,0.08,99.52,11360,36132,567,317,0,"1","8.85"
"2044",126272,9.53,89.56,126272,22936,17812,1173,7,"43","591.12"
"2045",75450,28.17,66.12,75450,23661,14251,4027,9,"100","1141.93"
"2046",93643,1.75,82.59,93643,35959,7723,24090,5,"16","491.18"
"2047",44389,3.21,95.98,44389,23062,6723,324,0,"29","1082.63"
"2048",17208,34.09,62.72,17208,17344,4907,443,0,"9","1590.48"
"2049",92639,5.18,88.3,92639,15312,22993,47537,13,"64","1981.89"
"2050",63374,5.33,78.85,63374,41965,4878,8115,3,"26","996.19"
"2051",11304,2.13,97.31,11304,23999,1358,308,1,"1","60.84"
"2052",198525,44.76,54.32,198528,22079,49215,2095,76,"100","1291.41"
"2053",18811,2.67,93.79,16376,38186,2033,729,0,NA,NA
"2054",14090,2.09,92.15,0,18784,2667,847,0,"4","167.73"
"2055",12385,4.5,83.46,12385,34716,1183,4882,2,"1","583.07"
"2056",79662,1.62,95.15,79662,40505,5135,5573,3,"26","84.54"
"2057",183521,33.95,63.88,183521,29184,20214,4839,27,"105","861.57"
"2058",10733,4.7,94.74,0,16810,2162,42,0,"6","566.36"
"2059",10725,0.93,98.35,0,28428,1032,220,0,"6","89.41"
"2060",34590,4.27,87.43,0,18592,9930,3746,0,"13","112.41"
"2061",741952,22.38,76.08,741952,29083,90608,14188,68,"517","1682.47"
"2062",10976,0.42,99.19,0,20423,1150,75,0,"1","82.95"
"2063",19386,0.23,98.24,0,30870,1141,240,0,NA,NA
"2064",135163,4.6,67.74,135163,32012,13036,30152,14,"37","721.98"
"2065",17916,2.42,94.66,17916,36562,742,617,0,"0","416.93"
"2066",14113,0.72,97.22,10359,60054,333,1014,0,"0","55.84"
"2067",40674,9.59,73.08,40706,28698,5947,4628,3,"24","867.49"
"2068",24414,0.58,97.78,0,31602,1845,724,0,"3","366.83"
"2069",16799,59.39,35.42,16799,20754,3889,1882,2,"19","2052.79"
"2070",16064,1.41,96.53,0,34159,1027,475,0,"6","399.23"
"2071",13937,0.93,97.24,8016,66602,207,813,0,"1","43.01"
"2072",17837,65.48,34.27,17814,21201,4022,73,5,"19","765.29"
"2073",30510,2.01,95.12,29973,49229,948,2044,0,"5","186.52"
"2074",13986,6.19,74.98,0,23497,2603,437,2,"4","243.47"
"2075",21260,4.7,93.59,0,22902,2870,144,0,"8","229.44"
"2076",505616,46.56,49.49,505616,17822,142217,20975,167,"834","1678.54"
"2077",98640,2.18,82.95,98640,20501,20778,2234,9,"87","1684.94"
"2078",18374,1.04,97.01,18374,41049,1059,307,0,NA,NA
"2079",93613,2.57,73.69,93613,44707,5657,21501,3,"28","482.97"
"2080",55180,0.38,95.16,55180,24535,9580,1914,0,"0","144.2"
"2081",293742,2.62,67.99,293742,35162,51835,149445,78,"77","1091.39"
"2082",24363,0.24,97.89,0,28826,1958,1087,2,"4","196.89"
"2083",16569,0.23,98.52,16569,34544,1124,137,0,"6","157.66"
"2084",15517,3.18,94.41,11246,61692,605,1342,1,"0","112.63"
"2085",27099,1.53,90.72,0,44270,1327,2599,3,"9","542.11"
"2086",18074,4.99,86.37,0,23810,2106,169,0,"3","279.58"
"2087",63221,0.3,98.23,63221,29622,3258,1785,2,"8","236.43"
"2088",18911,2.75,93.77,18911,31231,1173,1419,2,"12","575.26"
"2089",18177,4.35,94.87,0,24353,2315,149,0,"12","460.14"
"2090",64407,7.39,89.3,64407,31540,4156,10473,3,"11","517.18"
"2091",148134,3.01,84.98,148134,31665,16756,8878,16,"79","817.33"
"2092",28301,17.06,81.38,28337,27212,3038,563,3,"25","1122.96"
"2093",25899,21.46,77.22,25899,24986,5001,289,9,"27","1090.36"
"2094",21472,10.46,67.07,0,28289,3032,1618,3,"22","1047.46"
"2095",38686,6.89,90.73,38686,37900,1661,918,1,"22","176.25"
"2096",82169,4.89,83.12,82169,45787,3695,9387,4,"20","214.51"
"2097",33249,6.15,65.56,0,24686,7032,3989,3,"16","864.36"
"2098",393069,13.91,80.5,389533,36271,22307,20517,22,"181","286.27"
"2099",43726,24.95,72.68,43726,29722,5108,1316,2,"3","260.89"
"2100",13316,2.21,94.71,13316,35374,577,973,0,"0","480.89"
"2101",983403,5.19,81.69,980981,29291,137406,84672,158,"444","1097.07"
"2102",15915,27.77,71.36,15915,21754,2010,50,3,"4","861.93"
"2103",11822,0.37,98.93,8621,41325,361,540,0,"5","90.74"
"2104",13400,0.47,97.44,12,62548,199,915,0,"0","51.04"
"2105",12131,52.58,45.08,12131,28873,820,416,2,"5","336.7"
"2106",10667,0.69,79.46,10667,123625,449,2186,0,"0","62.03"
"2107",56065,1.06,31.19,56065,23595,13508,33299,9,"14","1496.64"
"2108",18794,19.12,80.38,0,26498,3015,134,1,"18","930.28"
"2109",15990,1.58,90.57,15990,44600,346,2475,0,"2","155.14"
"2110",11151,34.08,65.15,0,18107,2587,155,0,"1","478.35"
"2111",36006,0.63,98.18,0,32733,2258,1071,0,"20","136.28"
"2112",15124,5.22,93.2,15124,36935,1089,968,0,"8","408.19"
"2113",54827,2.4,82.55,54831,22189,10742,4844,6,"65","1219.13"
"2114",45991,10.98,88.31,45991,25735,7000,435,2,"23","369.3"
"2115",13420,3.45,94.08,13420,48647,345,2048,0,"2","109.84"
"2116",43764,2.14,95.84,43764,27023,3800,1083,1,"18","200.94"
"2117",69348,3.23,89.79,69359,54432,1723,6575,0,"4","208.93"
"2118",49832,2.01,95.29,49832,32315,4060,5832,0,"14","674.31"
"2119",67561,0.13,96.39,67561,31262,6012,2028,1,"11","76.24"
"2120",22259,1.1,95.8,22259,53614,1317,1147,1,"1","135.76"
"2121",12340,0.2,95.12,0,23296,1844,132,0,"4","463.3"
"2122",18910,1.2,95.64,18910,30469,1601,733,0,"4","479.67"
"2123",11215,1.84,79.72,10627,39572,730,1324,0,"3","756.05"
"2124",20212,1.6,97.01,19935,51242,494,1040,1,"17","302.61"
"2125",10971,0.4,98.03,6426,40330,525,123,0,NA,NA
"2126",17336,38.74,59.91,17336,26803,3004,377,4,"4","1026.28"
"2127",11041,3.03,95.43,11041,37775,669,656,0,"4","219.86"
"2128",30843,12.96,72.35,0,32033,2963,1535,6,"25","742.54"
"2129",11824,0.13,99.05,0,25040,1273,780,0,"5","137.59"
"2130",51618,3.88,93.5,49345,40290,1964,3278,0,"39","462.3"
"2131",45206,32.16,64.24,44837,22102,9015,2080,5,"39","2678.55"
"2132",22779,1.37,96.44,21643,33214,1175,1023,0,"2","189.92"
"2133",19971,0.41,98.44,19971,53333,663,1022,0,"1","127.67"
"2134",45309,4.41,91.02,0,22746,6214,733,1,"31","901.76"
"2135",110642,1.53,87.27,110642,52970,4045,12718,4,"22","624.31"
"2136",80561,19.33,70.78,80391,24200,12522,4672,12,"62","952.59"
"2137",13324,4.18,93.84,13324,47026,233,624,0,"1","81.17"
"2138",11795,0.86,98.21,0,38792,592,375,0,"7","243.35"
"2139",25042,1.06,97.4,25042,31507,2287,955,0,"10","99.77"
"2140",19195,0.73,97.96,0,23986,3457,466,0,"0","5.35"
"2141",13882,0.27,98.57,0,39139,765,315,0,NA,NA
"2142",19231,0.7,98.09,15006,37058,627,359,1,"5","73.27"
"2143",33467,2.86,93.83,30649,59633,1136,3392,0,"0","38.38"
"2144",23500,0.97,97.18,23500,42686,630,442,0,"0","17.62"
"2145",28148,33.8,62.95,28148,37911,2125,1641,0,"7","648.56"
"2146",49381,5.9,93.09,49178,23053,7803,801,3,"13","234.82"
"2147",21010,7.63,90.4,17546,37987,1482,735,0,NA,NA
"2148",13229,5.84,92.34,13229,52780,386,483,0,"0","156.08"
"2149",16946,2.69,95.74,0,21339,2795,329,0,"2","488.03"
"2150",74840,4.68,86.78,74842,50240,3279,7357,4,"22","272.13"
"2151",14599,1,87.99,0,24402,1880,934,0,"11","444.17"
"2152",30831,30.66,66.92,30831,51128,1060,2037,2,"7","404.15"
"2153",51412,1,97.27,51412,32337,3163,2928,1,NA,NA
"2154",21910,12.19,76.65,0,22098,3827,716,1,"0","307.5"
"2155",19489,0.39,70,0,18404,6051,8745,1,"4","822.2"
"2156",23782,0.82,97.7,23782,45687,1093,1759,2,"2","277.57"
"2157",516259,10.06,75.32,516259,29353,61681,67736,67,"356","1399.84"
"2158",60640,2.08,96.05,60640,38261,2610,4248,3,"5",NA
"2159",26690,0.49,92.36,26530,71274,563,3490,2,NA,NA
"2160",80505,2.3,92.57,80505,25045,10801,2508,4,"61","1538.83"
"2161",11104,0.84,98.28,7059,42614,425,365,0,"1","321.82"
"2162",19781,0.4,98.35,0,52882,426,706,0,"1","40.02"
"2163",119363,0.97,83.73,119363,28729,16724,12973,10,"106","1248.05"
"2164",50677,6.93,84.59,50677,24716,11211,5416,2,NA,NA
"2165",15586,1.41,96.01,15586,48203,504,948,0,"4","130.22"
"2166",10862,0.49,98.82,10862,31613,578,95,0,"0","27.11"
"2167",15527,2.07,94.85,15527,53693,167,376,0,"3","432.61"
"2168",12199,2.47,94.85,12199,35808,745,1252,0,"2","190.79"
"2169",26243,1.04,97.06,26243,37302,901,415,0,"9","275.83"
"2170",10683,0.93,93.01,0,19413,2477,368,0,"7","597.12"
"2171",17987,6.38,91.63,17994,28727,1481,448,0,"4","422.22"
"2172",23501,0.57,92.78,23501,64806,967,2204,0,"1","82.93"
"2173",20908,58.98,40.54,0,17206,6842,162,6,"21","700.29"
"2174",18458,26.61,69.13,0,16749,5935,842,3,"3","709.29"
"2175",24512,0.2,97.64,24512,46197,521,1033,1,NA,NA
"2176",17651,0.44,98.4,17654,52189,425,739,1,"8","426.25"
"2177",26265,0.08,98.5,26265,32994,1557,645,0,"2","13.07"
"2178",32397,3.77,81.7,32397,50268,1714,4815,0,"7","605.74"
"2179",10663,1.54,96.68,0,17829,2183,153,0,"1","113.2"
"2180",27617,2.57,95.21,27617,29961,3929,502,2,NA,NA
"2181",15854,31.59,66.91,0,17161,4123,316,0,"4","353.53"
"2182",10864,49.25,50.28,0,17811,2647,29,3,"15","2333.62"
"2183",51555,0.38,92.74,51524,32534,3984,1970,3,"30","180.36"
"2184",19572,1.66,93.95,15564,56713,414,1819,0,"2","172.63"
"2185",10941,10.64,88.59,0,15508,3396,37,1,"18","1313.59"
"2186",48949,40.25,59.13,48949,21063,9796,327,19,"33","1691.21"
"2187",23252,0.96,91.35,23252,37315,1643,3134,4,"4","741.91"
"2188",15066,6.5,91.93,15066,31848,794,516,0,"3","216.85"
"2189",13198,6.88,84.07,0,62288,765,2701,0,"1","73.73"
"2190",16829,12.78,39.81,16829,56098,353,5242,1,"1","324.66"
"2191",15372,0.51,96.35,15372,75905,273,1297,0,"1","43.98"
"2192",13333,0.68,98.21,0,33961,572,474,1,"4","254.93"
"2193",37825,26.16,66.61,37825,56598,1280,6506,4,"7","255.74"
"2194",29885,0.47,74.25,29885,18956,9720,5517,2,"7","492.4"
"2195",37520,0.49,88.58,37520,33125,3051,3469,0,"3","228.53"
"2196",20319,5.55,73.53,20319,33554,1674,3100,3,"3","485.18"
"2197",77759,35.49,62.85,77759,19568,18455,1656,8,"56","1246.89"
"2198",14904,7.81,88.63,14818,42911,617,654,0,"2","205.84"
"2199",12208,1.14,94.86,0,34450,730,702,0,"1","234.34"
"2200",25430,1.03,97.2,0,52734,1177,1169,0,"4","86.12"
"2201",92703,1.03,97.17,92472,22452,13017,19207,1,"9","640.62"
"2202",24544,9.34,86.88,14731,37594,1120,911,3,"15","409.98"
"2203",14203,1.08,82.3,0,27126,1751,1011,0,"4","255.86"
"2204",27331,8.32,60.62,27331,34552,3550,8030,2,"8","1996.15"
"2205",23875,0.75,94.72,23875,32849,1620,1021,0,"6","288.98"
"2206",14804,2.73,92.39,0,25208,2183,463,1,"6","372.56"
"2207",21732,4.26,89.42,0,23393,3955,524,0,"6","228.66"
"2208",54021,12.43,84.12,54021,35723,3190,4521,0,"5","285.73"
"2209",13131,0.11,95.49,0,22407,1845,225,0,"1","46.85"
"2210",10567,0.18,98.48,10567,37664,458,693,0,"0","132.87"
"2211",56216,6.87,61.68,56216,24727,13804,10623,10,"30","545.75"
"2212",12251,21.18,76.65,12251,20321,2364,275,0,"4","124.1"
"2213",32824,0.52,92.62,32824,27182,2460,2414,5,"5","353.83"
"2214",13547,3.37,69.91,0,19899,4021,309,0,"2","691.17"
"2215",28898,2.39,71.27,28664,23287,5287,4765,5,"19","918.89"
